City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1051,Abu Dhabi,AE,24.4667,54.3667,77.02,65,0,9.22,clear sky
1052,Kovur,IN,14.4833,79.9833,78.64,90,14,10.56,few clouds
1053,Puntarenas,CR,9.9763,-84.8384,93.07,32,93,0.92,overcast clouds
1054,Kendari,ID,-3.945,122.4989,75.58,94,69,3.15,broken clouds
1055,Sokolo,ML,14.7328,-6.1219,101.08,18,30,4.34,scattered clouds
1056,Tierranueva,MX,21.6833,-100.5667,71.96,11,5,9.98,clear sky
1057,Bambui,BR,-20.0064,-45.9769,81.46,59,60,3.89,broken clouds
1058,Manakara,MG,-22.1333,48.0167,77.36,91,14,4.0,light rain
1059,Rodeo,US,38.033,-122.2669,71.06,68,0,6.91,clear sky
1060,Atikokan,CA,48.7555,-91.6216,13.78,67,100,13.47,overcast clouds
1061,Dukat,RU,62.55,155.55,-3.57,98,100,3.51,overcast clouds
1062,Almaty,KZ,43.25,76.95,46.31,71,100,6.71,overcast clouds
1063,Beidao,CN,34.5686,105.8933,50.5,36,100,4.43,overcast clouds
1064,Mayahi,NE,13.9553,7.6712,86.59,9,8,13.73,clear sky
1065,Kysyl-Syr,RU,63.8986,122.7617,8.02,99,99,3.74,overcast clouds
1066,Smoky Lake,CA,54.1169,-112.4686,16.52,86,100,11.5,overcast clouds
1067,Nacala,MZ,-14.5428,40.6728,78.6,84,24,2.98,few clouds
1068,Maku,IR,39.2911,44.4521,30.31,71,13,5.84,few clouds
1069,Loa Janan,ID,-0.583,117.095,73.58,98,33,0.76,scattered clouds
1070,Nileshwar,IN,12.25,75.1,81.73,83,34,6.55,scattered clouds
1071,Mahenge,TZ,-8.6833,36.7167,67.03,86,15,1.88,few clouds
1072,Miles City,US,46.4083,-105.8406,45.57,29,75,16.11,broken clouds
1073,Port Huron,US,42.9709,-82.4249,34.05,82,100,11.5,overcast clouds
1074,Hualmay,PE,-11.0964,-77.6139,75.79,70,96,10.31,overcast clouds
1075,Manono,CD,-7.3,27.4167,71.6,95,61,2.33,broken clouds
1076,Barcs,HU,45.96,17.4586,55.65,42,0,2.35,clear sky
1077,Walvis Bay,NA,-22.9575,14.5053,63.55,77,19,3.44,few clouds
1078,Buluang,PH,13.3068,123.3425,75.06,94,64,3.62,broken clouds
1079,Talara,PE,-4.5772,-81.2719,88.56,48,0,10.36,clear sky
1080,Alice Springs,AU,-23.7,133.8833,54.95,54,5,1.14,clear sky
1081,Pochutla,MX,15.7432,-96.4661,87.82,40,99,8.46,overcast clouds
1082,Ust-Ishim,RU,57.6935,71.1665,0.25,99,21,3.15,few clouds
1083,Bantry,IE,51.6833,-9.45,53.78,71,0,11.59,clear sky
1084,Barkhan,PK,29.8977,69.5256,71.67,11,0,3.69,clear sky
1085,Sabla,NG,12.7525,4.7077,94.37,9,50,11.12,scattered clouds
1086,Caala,AO,-12.8525,15.5606,63.45,87,100,2.66,overcast clouds
1087,Longyan,CN,25.1072,117.0225,65.44,97,94,2.93,overcast clouds
1088,Lisakovsk,KZ,52.5369,62.4936,11.3,96,100,8.01,overcast clouds
1089,Kainantu,PG,-6.2887,145.8655,58.68,96,100,2.01,overcast clouds
1090,Elizabeth City,US,36.2946,-76.2511,60.03,43,75,27.63,broken clouds
1091,Verkhnetulomskiy,RU,68.6073,31.7962,17.73,84,67,12.44,light snow
1092,Puerto Madero,MX,14.7208,-92.4215,89.8,54,40,11.5,scattered clouds
1093,Killam,CA,52.7834,-111.8518,21.15,79,100,14.97,overcast clouds
1094,Suleja,NG,9.1758,7.1808,95.99,12,30,3.94,scattered clouds
1095,Altdorf,DE,49.3875,11.3572,55.72,55,0,4.81,clear sky
1096,Paamiut,GL,61.994,-49.6678,30.33,73,20,15.14,few clouds
1097,Roebourne,AU,-20.7833,117.1333,83.34,64,49,13.02,scattered clouds
1098,Mikhaylovka,RU,50.06,43.2379,44.78,71,39,17.87,scattered clouds
1099,San Luis,AR,-33.295,-66.3356,79.38,16,0,11.03,clear sky
1100,Seymchan,RU,62.8833,152.4333,-0.42,98,100,2.55,overcast clouds
1101,Chambery,FR,45.5667,5.9333,62.94,44,0,6.91,clear sky
1102,Xiaoyi,CN,34.6178,109.703,52.2,32,94,3.11,overcast clouds
1103,Victoria Point,AU,-27.5833,153.3,70.16,92,82,3.02,broken clouds
1104,Bom Jesus Do Galho,BR,-19.8289,-42.3161,88.39,56,38,4.79,scattered clouds
1105,Ewa Beach,US,21.3156,-158.0072,76.95,63,0,9.22,clear sky
1106,Weyburn,CA,49.6668,-103.8511,23.22,42,94,10.36,overcast clouds
1107,Palestina,PS,31.9216,35.2033,47.93,84,0,7.09,clear sky
1108,Bogorodskoye,RU,56.55,37.8833,30.96,96,52,14.09,light snow
1109,Homer,US,59.6425,-151.5483,35.8,85,100,5.99,overcast clouds
1110,Resistencia,AR,-27.4606,-58.9839,87.1,53,20,4.61,few clouds
1111,Gawler,AU,-34.6,138.7333,70.25,49,0,7.09,clear sky
1112,Barra Do Garcas,BR,-15.89,-52.2567,88.38,55,40,2.3,scattered clouds
1113,Nautla,MX,20.2167,-96.7833,76.57,47,62,11.01,broken clouds
1114,Mahibadhoo,MV,3.7833,72.9667,82.22,65,1,6.62,clear sky
1115,Funtua,NG,11.5233,7.3081,85.17,10,27,12.12,scattered clouds
1116,Ossora,RU,59.2353,163.0719,1.51,91,65,5.37,broken clouds
1117,Vic,ES,41.9301,2.2549,54.01,86,100,1.99,light rain
1118,Gadu,PH,17.6292,121.6105,75.72,88,43,2.01,scattered clouds
1119,Blackwater,AU,-23.5833,148.8833,67.93,78,31,6.8,scattered clouds
1120,Ovsyanka,RU,55.9575,92.5519,23.97,85,68,11.97,broken clouds
1121,Ouesso,CG,1.6136,16.0517,79.52,61,91,2.98,overcast clouds
1122,Krasnoshchekovo,RU,51.6708,82.7289,22.12,96,100,5.48,overcast clouds
1123,Imaichi,JP,36.7167,139.6833,54.63,92,100,5.48,overcast clouds
1124,Carrizal,VE,10.3499,-66.9863,77.31,49,56,4.54,broken clouds
1125,Kangaatsiaq,GL,68.3065,-53.4641,17.73,83,100,9.46,overcast clouds
1126,Santiago Del Estero,AR,-27.7951,-64.2615,82.0,26,0,6.46,clear sky
1127,Jamtara,IN,23.95,86.8,82.83,12,4,2.93,clear sky
1128,Labytnangi,RU,66.6572,66.4183,-7.94,98,35,5.57,scattered clouds
1129,Itiuba,BR,-10.6917,-39.8536,95.4,27,91,8.61,overcast clouds
1130,Chilca,PE,-12.5211,-76.7372,72.93,75,74,7.78,broken clouds
1131,Iquitos,PE,-3.7481,-73.2472,84.24,74,75,3.44,light rain
1132,Redding,US,40.5865,-122.3917,73.62,39,0,4.61,clear sky
1133,Ankazobe,MG,-18.3167,47.1167,68.18,87,20,1.59,light rain
1134,Mlawa,PL,53.1128,20.3841,38.34,62,20,15.73,few clouds
1135,Vestmannaeyjar,IS,63.4427,-20.2734,47.39,93,100,23.02,moderate rain
1136,Pitimbu,BR,-7.4706,-34.8086,81.19,75,98,8.55,light rain
1137,Suhbaatar,MN,50.2314,106.2078,19.44,52,0,1.7,clear sky
1138,Jardim,BR,-21.4803,-56.1381,81.95,37,78,1.05,broken clouds
1139,Maragogi,BR,-9.0122,-35.2225,81.55,79,82,7.54,broken clouds
1140,Kolpashevo,RU,58.3131,82.9089,9.73,92,26,8.68,scattered clouds
1141,Novikovo,RU,51.1537,37.8879,41.58,93,100,16.73,light rain
1142,Stornoway,GB,58.2093,-6.3865,48.16,79,100,5.75,overcast clouds
1143,Bijapur,IN,16.8333,75.7,87.1,30,56,5.21,broken clouds
1144,Ambad,IN,19.6167,75.8,88.93,19,6,4.5,clear sky
1145,Pimentel,PE,-6.8367,-79.9342,80.89,61,0,8.05,clear sky
1146,Lincoln,US,40.8,-96.667,48.29,31,20,16.11,few clouds
1147,Uklana Mandi,IN,29.5023,75.8849,75.88,11,0,6.67,clear sky
1148,Tivaouane,SN,14.9515,-16.8129,80.94,36,15,14.97,few clouds
1149,Assiniboia,CA,49.6334,-105.9845,24.62,39,100,12.66,overcast clouds
1150,Calatayud,ES,41.3535,-1.6432,47.55,83,98,8.1,overcast clouds
1151,Sopot,PL,54.4418,18.56,41.95,52,0,8.05,clear sky
1152,Semnan,IR,35.5729,53.3971,49.62,41,14,5.59,few clouds
1153,Porto Santo,PT,33.072,-16.3415,62.98,72,40,13.8,scattered clouds
1154,Marsa Matruh,EG,31.3525,27.2453,58.57,64,0,10.58,clear sky
1155,Sribne,UA,50.6638,32.9187,44.37,80,90,21.14,overcast clouds
1156,Senador Jose Porfirio,BR,-2.5908,-51.9542,84.87,69,50,0.87,scattered clouds
1157,Suhl,DE,50.6,10.7,51.71,54,7,4.56,clear sky
1158,Poso,ID,-1.3959,120.7524,77.25,79,98,4.63,overcast clouds
1159,Lodwar,KE,3.1191,35.5973,86.41,49,53,19.82,broken clouds
1160,Iznoski,RU,54.9881,35.3108,32.27,89,92,12.3,overcast clouds
1161,Berezovyy,RU,51.6667,135.7,24.49,92,100,10.07,snow
1162,Ozieri,IT,40.586,9.0012,51.57,53,100,8.1,overcast clouds
1163,Zhanakorgan,KZ,43.9098,67.2495,50.85,44,88,15.95,overcast clouds
1164,Caceres,ES,39.522,-6.3748,57.52,72,81,9.73,broken clouds
1165,Shubarkuduk,KZ,49.1447,56.4872,30.43,85,100,7.07,overcast clouds
1166,Shu,KZ,43.5983,73.7614,48.38,99,100,3.38,overcast clouds
1167,Micheweni,TZ,-4.9667,39.8333,82.51,79,36,10.38,scattered clouds
1168,Bundaberg,AU,-24.85,152.35,70.21,98,95,5.75,overcast clouds
1169,Vestmanna,FO,62.1564,-7.1664,45.52,87,100,10.36,overcast clouds
1170,Nyagan,RU,62.1406,65.3936,15.3,93,46,6.17,scattered clouds
1171,Maketu,NZ,-37.7667,176.45,60.06,70,68,7.87,broken clouds
1172,Kutoarjo,ID,-7.7169,109.9128,75.79,94,100,2.33,overcast clouds
1173,Matagami,CA,49.7502,-77.6328,32.11,93,100,13.8,light snow
1174,Monrovia,LR,6.3005,-10.7969,74.97,77,96,8.61,overcast clouds
1175,Tagusao,PH,9.1924,117.8141,80.15,83,12,3.87,few clouds
1176,Marawi,PH,7.9986,124.2928,67.98,98,100,0.45,overcast clouds
1177,Iralaya,HN,15.0,-83.2333,83.8,55,37,11.77,scattered clouds
1178,Severodvinsk,RU,64.5635,39.8302,21.31,70,100,26.71,overcast clouds
1179,Leh,IN,34.1667,77.5833,17.35,49,0,3.33,clear sky
1180,Wewak,PG,-3.5534,143.6268,79.41,85,100,9.28,overcast clouds
1181,Stykkisholmur,IS,65.0757,-22.7297,39.38,92,100,12.95,overcast clouds
1182,Hongjiang,CN,27.11,109.9956,52.81,94,100,3.04,overcast clouds
1183,Vengurla,IN,15.8667,73.6333,79.38,76,39,7.38,scattered clouds
1184,Atlantic Beach,US,30.3344,-81.3987,77.13,35,0,18.41,clear sky
1185,Nortelandia,BR,-14.4547,-56.8028,80.89,75,98,5.84,overcast clouds
1186,Santa Fe,AR,-31.6333,-60.7,80.02,58,8,8.01,light rain
1187,Vostok,RU,46.4856,135.8833,27.25,98,100,7.09,snow
1188,Paka,MY,4.6374,103.4368,78.73,94,2,1.14,clear sky
1189,Kurush,RU,41.2841,47.8345,6.87,86,78,6.93,broken clouds
1190,Lebyazhye,RU,55.2689,66.4947,3.63,93,21,8.19,few clouds
1191,Motygino,RU,58.1831,94.7592,15.91,89,98,13.4,overcast clouds
1192,Labuhan,ID,-6.8844,112.2051,76.51,90,99,8.63,overcast clouds
1193,Madang,PG,-5.2246,145.7966,75.31,92,100,4.94,overcast clouds
1194,Talca,CL,-35.4333,-71.6667,79.84,23,0,11.16,clear sky
1195,Iquique,CL,-20.2208,-70.1431,72.61,68,9,9.98,clear sky
1196,Knysna,ZA,-34.0363,23.0471,63.57,87,28,7.87,scattered clouds
1197,Siverek,TR,37.755,39.3167,39.49,93,88,6.51,light rain
1198,Senanga,ZM,-16.1167,23.2667,73.72,68,91,3.91,overcast clouds
1199,Jiazi,CN,22.8779,116.067,73.31,95,69,5.37,broken clouds
1200,Shenzhen,CN,22.5455,114.0683,77.85,96,71,6.44,broken clouds
1201,Abeche,TD,13.8292,20.8324,83.62,10,16,16.55,few clouds
1202,Faro,PT,37.0194,-7.9322,60.58,77,0,9.22,clear sky
1203,Nanchong,CN,30.7951,106.0847,54.0,85,100,3.98,overcast clouds
1204,Mahmudabad,IN,27.3,81.1167,76.77,14,0,9.4,clear sky
1205,Strezhevoy,RU,60.7333,77.5889,17.62,90,93,12.37,overcast clouds
1206,Kashan,IR,33.9831,51.4364,57.67,21,0,5.82,clear sky
1207,Cuiluan,CN,47.72,128.648,26.26,96,96,5.01,light snow
1208,Luganville,VU,-15.5333,167.1667,78.06,87,88,1.03,overcast clouds
1209,Aginskoye,RU,51.1,114.53,19.09,60,2,10.27,clear sky
1210,Tazmalt,DZ,36.3868,4.3989,60.06,63,31,3.76,scattered clouds
1211,Galle,LK,6.0367,80.217,78.51,83,12,6.82,few clouds
1212,Maroantsetra,MG,-15.4333,49.7333,79.5,87,21,3.91,few clouds
1213,Pallasovka,RU,50.05,46.8833,36.36,76,10,13.87,clear sky
1214,Kharitonovo,RU,61.4009,47.4978,33.17,98,100,6.38,overcast clouds
1215,Wenchi,GH,7.7392,-2.1046,92.23,34,35,3.74,scattered clouds
1216,Miandrivazo,MG,-19.5167,45.4667,79.07,88,49,2.39,moderate rain
1217,Saqqez,IR,36.2499,46.2735,33.75,85,7,5.39,clear sky
1218,Swan Hill,AU,-35.3378,143.5544,64.8,55,0,5.84,clear sky
1219,Dong Xoai,VN,11.5333,106.9167,74.55,80,100,0.72,overcast clouds
1220,Cairns,AU,-16.9167,145.7667,74.07,94,75,2.3,broken clouds
1221,Sorland,NO,67.667,12.6934,33.1,53,100,6.55,overcast clouds
1222,Lufilufi,WS,-13.8745,-171.5986,80.38,75,88,13.62,light rain
1223,Cockburn Town,TC,21.4612,-71.1419,78.42,71,34,14.2,scattered clouds
1224,Okhotsk,RU,59.3833,143.3,-4.56,98,53,5.77,broken clouds
1225,Damietta,EG,31.4165,31.8133,58.08,68,0,12.46,clear sky
1226,Prado,BR,-17.3411,-39.2208,83.03,69,17,9.57,few clouds
1227,Tubmanburg,LR,6.8708,-10.8172,82.74,76,96,6.33,light rain
1228,Namtsy,RU,62.7161,129.6658,-3.17,100,99,1.68,overcast clouds
1229,Bismarck,US,46.8083,-100.7837,28.87,48,40,5.01,scattered clouds
1230,Umm Kaddadah,SD,13.6017,26.6876,70.36,11,13,14.34,few clouds
1231,Lahaina,US,20.8783,-156.6825,71.8,97,56,15.41,broken clouds
1232,Vorkuta,RU,67.5,64.0,-0.31,100,96,1.99,overcast clouds
1233,Jawhar,SO,2.7809,45.5005,84.09,56,70,9.44,broken clouds
1234,Oktyabrskiy,RU,54.4815,53.471,30.29,93,97,16.98,overcast clouds
1235,Yarada,IN,17.65,83.2667,84.52,84,20,6.91,mist
1236,Puerto Cabezas,NI,14.0351,-83.3888,85.96,62,40,11.5,scattered clouds
1237,Belle Fourche,US,44.6714,-103.8522,54.5,35,99,14.67,overcast clouds
1238,Krasnoslobodsk,RU,48.7072,44.5714,44.42,49,0,17.9,clear sky
1239,Urengoy,RU,65.9667,78.3667,-0.02,90,77,11.45,broken clouds
1240,Caramay,PH,10.1815,119.236,77.61,84,80,4.61,broken clouds
1241,Zabaykalsk,RU,49.6333,117.3167,19.8,70,49,17.22,scattered clouds
1242,Mali,GN,12.079,-12.2982,85.95,15,19,6.85,few clouds
1243,Zalantun,CN,48.0,122.7167,25.83,54,15,9.1,few clouds
1244,Road Town,VG,18.4167,-64.6167,82.44,65,40,14.97,scattered clouds
1245,Kingman,US,35.1894,-114.053,80.89,9,0,5.75,clear sky
1246,Spearfish,US,44.4908,-103.8594,52.27,33,100,16.11,overcast clouds
1247,Ritchie,ZA,-29.038,24.6028,61.81,25,0,7.58,clear sky
1248,Raahe,FI,64.6833,24.4833,24.89,65,49,17.45,scattered clouds
1249,Ruwi,OM,23.5996,58.5507,84.0,38,0,4.25,clear sky
1250,Nanaimo,CA,49.1663,-123.936,46.17,96,100,11.5,mist
1251,Wanganui,NZ,-39.9333,175.05,54.59,89,65,1.99,broken clouds
1252,Payo,ID,-3.7508,103.6372,72.57,95,83,1.61,broken clouds
1253,Nizwa,OM,22.9333,57.5333,81.79,13,1,1.83,clear sky
1254,Baie-Saint-Paul,CA,47.4411,-70.4986,38.97,89,99,10.0,light snow
1255,Kapuskasing,CA,49.4169,-82.4331,14.09,73,100,19.57,overcast clouds
1256,Kita,ML,13.0349,-9.4895,100.69,10,3,3.78,clear sky
1257,Sungurlu,TR,40.1675,34.3739,36.7,64,38,5.64,scattered clouds
1258,Yamada,JP,39.4667,141.95,56.23,89,100,20.15,moderate rain
1259,Kalmar,SE,56.6616,16.3616,41.97,52,0,5.75,clear sky
1260,Amga,RU,60.8953,131.9608,-9.27,100,85,0.74,overcast clouds
1261,Kilindoni,TZ,-7.9139,39.6668,83.46,76,6,9.69,clear sky
1262,Manicore,BR,-5.8092,-61.3003,85.44,77,93,3.15,moderate rain
1263,Dmytrivka,UA,45.9717,28.9864,52.29,32,11,13.65,few clouds
1264,Baneh,IR,35.9975,45.8853,31.51,91,78,4.92,broken clouds
1265,Leirvik,NO,59.7798,5.5005,42.85,77,100,4.61,overcast clouds
1266,San Juan,AR,-31.5375,-68.5364,81.59,13,0,5.1,clear sky
1267,Lamar,US,33.6668,-95.5836,72.64,30,0,9.22,clear sky
1268,Bar Harbor,US,44.3876,-68.2039,53.91,59,40,20.71,scattered clouds
1269,Port Moresby,PG,-9.4431,147.1797,74.62,100,20,3.44,few clouds
1270,Xinzhi,CN,36.4989,111.7047,47.61,20,22,11.01,few clouds
1271,Lages,BR,-27.8161,-50.3261,71.17,46,7,7.92,clear sky
1272,Sexsmith,CA,55.35,-118.786,27.75,86,100,5.75,overcast clouds
1273,Olga,RU,43.7444,135.2892,35.91,71,86,13.31,overcast clouds
1274,Tucuman,AR,-26.8241,-65.2226,80.6,39,0,5.75,clear sky
1275,Aleysk,RU,52.4926,82.7822,15.89,92,100,9.75,overcast clouds
1276,Were Ilu,ET,10.6,39.4333,53.65,79,21,7.02,few clouds
1277,Garden City,US,42.3256,-83.331,37.22,78,99,4.0,overcast clouds
1278,Fairlie,GB,55.756,-4.8556,60.4,75,24,1.25,few clouds
1279,Nemuro,JP,43.3236,145.575,41.47,99,100,32.84,light rain
1280,Santiago,CL,-33.4569,-70.6483,83.28,40,0,11.5,clear sky
1281,Actopan,MX,20.2667,-98.9333,70.52,11,48,8.72,scattered clouds
1282,Patea,NZ,-39.7583,174.4833,60.35,75,93,15.79,overcast clouds
1283,Dutlwe,BW,-23.9833,23.9,72.14,58,83,6.93,broken clouds
1284,Praxedis Guerrero,MX,31.3667,-106.0167,74.66,5,79,5.88,broken clouds
1285,Shakawe,BW,-18.3667,21.85,74.57,49,13,3.62,few clouds
1286,Kjopsvik,NO,68.097,16.3742,30.16,82,98,0.65,overcast clouds
1287,Mananjary,MG,-21.2167,48.3333,77.7,90,11,5.12,light rain
1288,Penzance,GB,50.1186,-5.5371,54.72,58,0,20.71,clear sky
1289,Shilka,RU,51.85,116.0333,19.02,85,39,3.09,scattered clouds
1290,Bay Roberts,CA,47.5999,-53.2648,39.11,88,100,3.0,light rain
1291,Damavand,IR,35.7178,52.065,35.56,52,51,4.36,broken clouds
1292,Manadhoo,MV,5.7667,73.3833,82.42,64,0,4.25,clear sky
1293,Edson,CA,53.5835,-116.4356,23.14,93,100,5.75,overcast clouds
1294,Sayyan,YE,15.1718,44.3244,62.83,23,78,13.94,broken clouds
1295,Steinbach,DE,50.1667,8.5667,60.31,38,0,10.36,clear sky
1296,Altamira,BR,-3.2033,-52.2064,89.69,62,40,4.61,scattered clouds
1297,Nikki,BJ,9.9401,3.2108,92.93,11,34,3.87,scattered clouds
1298,La Asuncion,VE,11.0333,-63.8628,80.29,74,91,18.39,overcast clouds
1299,Palmer,US,42.1584,-72.3287,53.24,65,100,8.05,light rain
1300,Daura,NG,11.5538,11.4085,85.42,10,50,14.65,scattered clouds
1301,Aripuana,BR,-9.1667,-60.6333,84.31,84,95,2.59,overcast clouds
1302,Narovchat,RU,53.8765,43.6946,36.25,98,100,17.52,overcast clouds
1303,Dandong,CN,40.1292,124.3947,42.69,48,30,9.98,scattered clouds
1304,Grinnell,US,41.743,-92.7224,37.38,47,0,25.32,clear sky
1305,Sulina,RO,45.1559,29.6536,47.16,65,0,12.1,clear sky
1306,Hrymayliv,UA,49.3321,26.0111,48.85,78,100,20.98,overcast clouds
1307,Sydney Mines,CA,46.2367,-60.2177,50.05,69,75,16.11,broken clouds
1308,Miami,US,25.7743,-80.1937,80.02,44,0,11.99,clear sky
1309,Hamada,JP,34.8833,132.0833,49.86,84,100,6.35,overcast clouds
1310,Montelimar,FR,44.5584,4.7509,63.45,41,8,4.21,clear sky
1311,Yazman,PK,29.1212,71.7446,84.74,8,0,7.27,clear sky
1312,Sesheke,ZM,-17.4759,24.2968,74.93,72,98,1.28,overcast clouds
1313,Seoul,KR,37.5683,126.9778,42.37,70,0,5.75,clear sky
1314,Magdagachi,RU,53.45,125.8,19.22,92,100,5.08,overcast clouds
1315,Montepuez,MZ,-13.1256,38.9997,71.64,94,28,2.42,scattered clouds
1316,Praia,CV,14.9215,-23.5087,73.94,60,20,19.57,few clouds
1317,Laramie,US,41.3114,-105.5911,63.09,24,0,17.27,clear sky
1318,Malartic,CA,48.1335,-78.1328,35.71,93,100,5.14,overcast clouds
1319,Kerchevskiy,RU,59.946,56.2884,28.99,95,100,13.98,light snow
1320,Salinopolis,BR,-0.6136,-47.3561,81.43,79,88,10.02,overcast clouds
1321,Taitung,TW,22.7583,121.1444,75.74,89,23,11.72,few clouds
1322,Cukai,MY,4.25,103.4167,78.75,88,4,4.68,clear sky
1323,San Antonio,US,29.4241,-98.4936,89.15,17,0,12.66,clear sky
1324,Eirunepe,BR,-6.6603,-69.8736,87.96,57,93,3.13,overcast clouds
1325,Crestview,US,30.7621,-86.5705,74.43,36,0,10.36,clear sky
1326,Tucuma,BR,-0.1833,-50.05,77.58,92,100,7.45,overcast clouds
1327,Tuy Hoa,VN,13.0833,109.3,76.55,89,0,3.65,clear sky
1328,El Alto,PE,-4.2714,-81.2147,85.66,73,100,3.42,overcast clouds
1329,Wasilla,US,61.5814,-149.4394,37.36,61,0,9.22,clear sky
1330,Kalmunai,LK,7.4167,81.8167,79.21,83,15,6.31,few clouds
1331,Athabasca,CA,54.7169,-113.2854,16.21,89,100,11.88,light snow
1332,Laibin,CN,23.7,109.2667,60.84,80,21,12.71,few clouds
1333,Cozumel,MX,20.5083,-86.9458,81.0,58,75,11.5,broken clouds
1334,Kyren,RU,51.6828,102.1408,15.76,76,17,2.77,few clouds
1335,Devils Lake,US,48.1128,-98.8651,19.51,51,0,18.41,clear sky
1336,Galesong,ID,-5.3166,119.3661,77.02,83,30,1.81,scattered clouds
1337,Houma,US,29.5958,-90.7195,79.0,43,0,6.91,clear sky
1338,Gushikawa,JP,26.3544,127.8686,63.99,94,100,9.22,heavy intensity rain
1339,Trinidad,BO,-14.8333,-64.9,78.78,57,75,5.75,broken clouds
1340,New Baltimore,US,42.6811,-82.7369,37.02,92,100,14.97,overcast clouds
1341,Sioux Lookout,CA,50.1001,-91.917,8.67,61,75,17.27,broken clouds
1342,Sebeta,ET,8.9167,38.6167,60.69,57,40,7.09,scattered clouds
1343,Lata,PT,40.1629,-8.3327,62.92,60,82,5.32,broken clouds
1344,Sinazongwe,ZM,-17.2614,27.4618,78.53,76,43,4.29,light rain
1345,Tucumcari,US,35.1717,-103.725,76.95,21,0,4.61,clear sky
1346,Kushima,JP,31.4583,131.2333,54.72,87,55,7.74,light rain
1347,Dauphin,CA,51.1494,-100.0502,6.94,51,0,3.44,clear sky
1348,Naryan-Mar,RU,67.6713,53.087,-9.71,92,93,4.36,overcast clouds
1349,Mut,TR,36.6439,33.4389,43.63,61,33,11.27,scattered clouds
1350,Korla,CN,41.7597,86.1469,47.21,46,16,3.4,few clouds
1351,Ulladulla,AU,-35.35,150.4667,59.9,90,71,2.93,light rain
1352,Davila,PH,18.4726,120.5763,76.98,81,10,8.93,clear sky
1353,Tigzirt,DZ,36.8886,4.1198,58.66,89,46,11.27,scattered clouds
1354,Yaring,TH,6.8662,101.3689,78.87,87,5,3.89,clear sky
1355,Kieta,PG,-6.2167,155.6333,76.82,90,100,6.06,overcast clouds
1356,Booue,GA,-0.0921,11.9385,78.37,83,100,4.72,light rain
1357,Cherepovets,RU,59.1333,37.9,31.82,86,75,4.47,broken clouds
1358,Tibagi,BR,-24.5094,-50.4136,77.13,69,87,7.25,overcast clouds
1359,Sidi Ali,DZ,36.0998,0.4206,56.39,71,11,4.94,few clouds
1360,Ararat,AM,39.8317,44.7049,34.14,51,18,4.05,few clouds
1361,Flin Flon,CA,54.7682,-101.865,1.24,39,0,9.22,clear sky
1362,Lucani,RS,43.8608,20.1381,54.05,54,6,0.69,clear sky
1363,Kihei,US,20.785,-156.4656,71.83,88,40,8.05,scattered clouds
1364,Kroya,ID,-7.6331,109.2461,77.81,88,100,2.84,overcast clouds
1365,Antalaha,MG,-14.9003,50.2788,78.06,88,20,4.63,few clouds
1366,Hanyang,CN,32.1371,105.5126,49.39,83,100,3.76,overcast clouds
1367,Toba,JP,34.4833,136.85,59.09,84,96,8.01,overcast clouds
1368,Tupik,RU,54.4253,119.9327,11.16,99,95,2.71,overcast clouds
1369,Sagua La Grande,CU,22.8067,-80.0756,77.99,49,67,13.78,moderate rain
1370,Tsiroanomandidy,MG,-18.7667,46.0333,72.34,87,85,2.62,light rain
1371,Toumodi,CI,6.5613,-5.0158,80.69,75,91,7.14,light rain
1372,Lubango,AO,-14.9172,13.4925,62.67,58,13,4.65,few clouds
1373,Kuytun,RU,54.3419,101.5036,13.53,92,100,2.91,overcast clouds
1374,Quezon,PH,7.7303,125.0989,72.34,98,100,2.1,overcast clouds
1375,Aloleng,PH,16.1307,119.7824,82.04,75,14,9.64,few clouds
1376,Maniwaki,CA,46.3834,-75.966,41.38,60,100,5.75,overcast clouds
1377,Ipixuna,BR,-1.7625,-48.8043,82.31,88,77,3.36,light rain
1378,Faya,SA,18.3851,42.4509,63.12,41,0,4.76,clear sky
1379,Kangaba,ML,11.9333,-8.4167,100.78,19,37,2.17,scattered clouds
1380,Frunze,UA,48.6686,38.7544,48.15,53,52,22.35,broken clouds
1381,San Francisco,US,37.7749,-122.4194,69.04,73,20,13.0,few clouds
1382,Buta,CD,2.7858,24.73,82.2,28,93,2.3,overcast clouds
1383,Kortkeros,RU,61.8106,51.5806,28.4,96,100,10.56,snow
1384,Mount Pleasant,US,32.7941,-79.8626,71.01,30,0,20.71,clear sky
1385,Angleton,US,29.1694,-95.4319,84.33,45,0,11.5,clear sky
1386,Benxi,CN,41.2886,123.765,39.52,42,98,5.82,overcast clouds
1387,Kemijarvi,FI,66.7131,27.4306,17.89,67,64,12.01,broken clouds
1388,Bondo,CD,3.8146,23.6866,77.7,36,96,2.51,overcast clouds
1389,Vieux-Habitants,GP,16.0589,-61.7659,83.77,59,80,13.13,broken clouds
1390,Saint-Denis,FR,48.9167,2.3333,64.15,29,0,11.5,clear sky
1391,Whitehorse,CA,60.7161,-135.0538,29.17,63,75,12.66,broken clouds
1392,Kudahuvadhoo,MV,2.6708,72.8944,81.9,67,0,6.87,clear sky
1393,Hue,VN,16.4667,107.6,80.71,78,20,1.14,few clouds
1394,Digby,CA,44.6169,-65.7655,56.35,68,78,16.62,broken clouds
